pygame 2.6.1 (SDL 2.28.4, Python 3.10.12)
Hello from the pygame community. https://www.pygame.org/contribute.html
Loading and validating dataset: AI_arena/data/PACMAN_IMITATION_DATA.jsonl
Loaded 150000 samples from 3636 episodes
Supervised Pac-Man training on cpu: 128722 train / 21278 validation
Press Ctrl+C to stop safely and save the current training state.
Epoch 001 | batch 1600/2012 | loss=0.78239 | acc=60.56%
Epoch 001 | batch 1610/2012 | loss=0.78230 | acc=60.58%
Epoch 001 | batch 1620/2012 | loss=0.78185 | acc=60.62%
Epoch 001 | batch 1630/2012 | loss=0.78152 | acc=60.66%
Epoch 001 | batch 1640/2012 | loss=0.78124 | acc=60.68%
Epoch 001 | batch 1650/2012 | loss=0.78116 | acc=60.68%
Epoch 001 | batch 1660/2012 | loss=0.78081 | acc=60.69%
Epoch 001 | batch 1670/2012 | loss=0.78046 | acc=60.73%
Epoch 001 | batch 1680/2012 | loss=0.78022 | acc=60.75%
Epoch 001 | batch 1690/2012 | loss=0.77986 | acc=60.78%
Epoch 001 | batch 1700/2012 | loss=0.77948 | acc=60.81%
Epoch 001 | batch 1710/2012 | loss=0.77936 | acc=60.81%
Epoch 001 | batch 1720/2012 | loss=0.77918 | acc=60.83%
Epoch 001 | batch 1730/2012 | loss=0.77897 | acc=60.84%
Epoch 001 | batch 1740/2012 | loss=0.77874 | acc=60.87%
Epoch 001 | batch 1750/2012 | loss=0.77851 | acc=60.88%
Epoch 001 | batch 1760/2012 | loss=0.77826 | acc=60.89%
Epoch 001 | batch 1770/2012 | loss=0.77784 | acc=60.92%
Epoch 001 | batch 1780/2012 | loss=0.77771 | acc=60.93%
Epoch 001 | batch 1790/2012 | loss=0.77736 | acc=60.96%
Epoch 001 | batch 1800/2012 | loss=0.77708 | acc=60.97%
Epoch 001 | batch 1810/2012 | loss=0.77694 | acc=60.99%
Epoch 001 | batch 1820/2012 | loss=0.77664 | acc=61.01%
Epoch 001 | batch 1830/2012 | loss=0.77649 | acc=61.03%
Epoch 001 | batch 1840/2012 | loss=0.77628 | acc=61.05%
Epoch 001 | batch 1850/2012 | loss=0.77605 | acc=61.06%
Epoch 001 | batch 1860/2012 | loss=0.77573 | acc=61.09%
Epoch 001 | batch 1870/2012 | loss=0.77556 | acc=61.09%
Epoch 001 | batch 1880/2012 | loss=0.77529 | acc=61.11%
Epoch 001 | batch 1890/2012 | loss=0.77503 | acc=61.13%
Epoch 001 | batch 1900/2012 | loss=0.77470 | acc=61.16%
Epoch 001 | batch 1910/2012 | loss=0.77437 | acc=61.19%
Epoch 001 | batch 1920/2012 | loss=0.77417 | acc=61.21%
Epoch 001 | batch 1930/2012 | loss=0.77417 | acc=61.20%
Epoch 001 | batch 1940/2012 | loss=0.77384 | acc=61.22%
Epoch 001 | batch 1950/2012 | loss=0.77364 | acc=61.23%
Epoch 001 | batch 1960/2012 | loss=0.77332 | acc=61.25%
Epoch 001 | batch 1970/2012 | loss=0.77327 | acc=61.25%
Epoch 001 | batch 1980/2012 | loss=0.77306 | acc=61.26%
Epoch 001 | batch 1990/2012 | loss=0.77299 | acc=61.26%
Epoch 001 | batch 2000/2012 | loss=0.77267 | acc=61.30%
Epoch 001 | batch 2010/2012 | loss=0.77228 | acc=61.32%
Epoch 001 | batch 2012/2012 | loss=0.77224 | acc=61.33%
