======================================================================
Training session started at 2026-09-05T19:15:05.207679
======================================================================
Loaded adversarial player checkpoint.
Loaded adversarial ghost checkpoint.
============================================================
Asymmetric Adv PPO | WU: 0 | Ratio: 5:1
U 0128 [GHOST TURN] | Ep 0231 | P_Rew: -579.7 | G_Rew:  332.2 | Win%:  55.5% | Die%:  98.0% | Loss(P/V): -0.005/9.490 | Ent: 1.327 | Time: 11799.1s
U 0129 [GHOST TURN] | Ep 0232 | P_Rew: -701.6 | G_Rew:  393.4 | Win%:  55.5% | Die%:  98.0% | Loss(P/V): -0.003/13.177 | Ent: 1.328 | Time: 11891.6s
U 0130 [GHOST TURN] | Ep 0232 | P_Rew: -701.6 | G_Rew:  393.4 | Win%:  55.5% | Die%:  98.0% | Loss(P/V): -0.001/11.871 | Ent: 1.318 | Time: 11980.0s
U 0131 [GHOST TURN] | Ep 0233 | P_Rew: -884.4 | G_Rew:  484.6 | Win%:  57.1% | Die%:  98.0% | Loss(P/V): 0.002/7.864 | Ent: 1.296 | Time: 12068.0s
U 0132 [GHOST TURN] | Ep 0235 | P_Rew: -815.4 | G_Rew:  450.3 | Win%:  58.2% | Die%:  98.0% | Loss(P/V): -0.003/13.534 | Ent: 1.323 | Time: 12159.3s
U 0133 [PLAYER TURN] | Ep 0238 | P_Rew: -817.5 | G_Rew:  451.6 | Win%:  55.6% | Die%:  98.0% | Loss(P/V): 0.006/20.466 | Ent: 0.282 | Time: 12256.5s
U 0134 [GHOST TURN] | Ep 0238 | P_Rew: -817.5 | G_Rew:  451.6 | Win%:  55.6% | Die%:  98.0% | Loss(P/V): -0.006/11.867 | Ent: 1.336 | Time: 12357.7s
Quit requested.

======================================================================
Training session started at 2026-09-05T22:54:18.862078
======================================================================
Loaded adversarial player checkpoint.
Loaded adversarial ghost checkpoint.
============================================================
Asymmetric Adv PPO | WU: 0 | Ratio: 5:1
U 0001 [PLAYER TURN] | Ep 0001 | P_Rew: -1113.2 | G_Rew:  606.6 | Win%:  94.0% | Die%: 100.0% | Loss(P/V): 0.003/23.870 | Ent: 0.412 | Time: 91.2s
Interrupted.

======================================================================
Training session started at 2026-09-05T22:58:21.171932
======================================================================
Loaded adversarial player checkpoint.
Loaded adversarial ghost checkpoint.
============================================================
Asymmetric Adv PPO | WU: 0 | Ratio: 5:1
U 0001 [PLAYER TURN] | Ep 0006 | P_Rew:  176.5 | G_Rew:  -39.9 | Win%:  40.7% | Die%: 100.0% | Loss(P/V): -0.005/24.545 | Ent: 0.337 | Time: 92.0s
U 0002 [GHOST TURN] | Ep 0009 | P_Rew:  140.5 | G_Rew:  -22.5 | Win%:  42.1% | Die%: 100.0% | Loss(P/V): 0.000/11.871 | Ent: 1.322 | Time: 195.5s
U 0003 [GHOST TURN] | Ep 0011 | P_Rew:  -96.3 | G_Rew:   96.3 | Win%:  44.9% | Die%: 100.0% | Loss(P/V): -0.006/12.710 | Ent: 1.332 | Time: 307.4s
U 0004 [GHOST TURN] | Ep 0012 | P_Rew:  -92.2 | G_Rew:   93.6 | Win%:  46.0% | Die%: 100.0% | Loss(P/V): -0.005/11.484 | Ent: 1.318 | Time: 404.7s
U 0005 [GHOST TURN] | Ep 0015 | P_Rew:  -45.9 | G_Rew:   70.3 | Win%:  45.7% | Die%: 100.0% | Loss(P/V): -0.002/13.075 | Ent: 1.319 | Time: 505.9s
U 0006 [GHOST TURN] | Ep 0015 | P_Rew:  -45.9 | G_Rew:   70.3 | Win%:  45.7% | Die%: 100.0% | Loss(P/V): 0.001/16.845 | Ent: 1.322 | Time: 600.9s
U 0007 [PLAYER TURN] | Ep 0017 | P_Rew: -254.3 | G_Rew:  174.8 | Win%:  49.8% | Die%: 100.0% | Loss(P/V): 0.006/23.416 | Ent: 0.433 | Time: 689.8s
U 0008 [GHOST TURN] | Ep 0019 | P_Rew: -211.6 | G_Rew:  153.7 | Win%:  52.2% | Die%: 100.0% | Loss(P/V): -0.004/13.290 | Ent: 1.322 | Time: 778.7s
U 0009 [GHOST TURN] | Ep 0021 | P_Rew: -273.5 | G_Rew:  184.4 | Win%:  51.1% | Die%: 100.0% | Loss(P/V): -0.002/9.687 | Ent: 1.317 | Time: 870.5s
U 0010 [GHOST TURN] | Ep 0023 | P_Rew: -194.5 | G_Rew:  145.1 | Win%:  51.6% | Die%: 100.0% | Loss(P/V): -0.007/15.401 | Ent: 1.333 | Time: 959.3s
U 0011 [GHOST TURN] | Ep 0026 | P_Rew: -126.2 | G_Rew:  110.4 | Win%:  51.6% | Die%: 100.0% | Loss(P/V): -0.002/10.817 | Ent: 1.338 | Time: 1050.3s
U 0012 [GHOST TURN] | Ep 0029 | P_Rew:  -95.2 | G_Rew:   94.8 | Win%:  51.6% | Die%: 100.0% | Loss(P/V): -0.005/15.619 | Ent: 1.339 | Time: 1147.4s
U 0013 [PLAYER TURN] | Ep 0031 | P_Rew: -115.4 | G_Rew:  104.8 | Win%:  53.1% | Die%: 100.0% | Loss(P/V): 0.006/26.744 | Ent: 0.407 | Time: 1237.7s
U 0014 [GHOST TURN] | Ep 0031 | P_Rew: -115.4 | G_Rew:  104.8 | Win%:  53.1% | Die%: 100.0% | Loss(P/V): -0.001/15.978 | Ent: 1.336 | Time: 1327.4s
U 0015 [GHOST TURN] | Ep 0034 | P_Rew:   -7.4 | G_Rew:   51.0 | Win%:  55.7% | Die%: 100.0% | Loss(P/V): -0.005/14.023 | Ent: 1.325 | Time: 1416.1s
U 0016 [GHOST TURN] | Ep 0037 | P_Rew:   32.1 | G_Rew:   31.0 | Win%:  55.4% | Die%: 100.0% | Loss(P/V): 0.000/11.562 | Ent: 1.307 | Time: 1511.8s
U 0017 [GHOST TURN] | Ep 0041 | P_Rew:   45.5 | G_Rew:   24.3 | Win%:  53.8% | Die%: 100.0% | Loss(P/V): 0.001/11.520 | Ent: 1.314 | Time: 1599.5s
U 0018 [GHOST TURN] | Ep 0041 | P_Rew:   45.5 | G_Rew:   24.3 | Win%:  53.8% | Die%: 100.0% | Loss(P/V): 0.001/12.834 | Ent: 1.317 | Time: 1688.3s
U 0019 [PLAYER TURN] | Ep 0041 | P_Rew:   45.5 | G_Rew:   24.3 | Win%:  53.8% | Die%: 100.0% | Loss(P/V): 0.008/12.400 | Ent: 0.626 | Time: 1777.2s
U 0020 [GHOST TURN] | Ep 0042 | P_Rew: -220.5 | G_Rew:  157.4 | Win%:  54.6% | Die%: 100.0% | Loss(P/V): 0.004/9.079 | Ent: 1.297 | Time: 1867.5s
U 0021 [GHOST TURN] | Ep 0045 | P_Rew: -159.9 | G_Rew:  127.1 | Win%:  54.5% | Die%: 100.0% | Loss(P/V): 0.001/10.816 | Ent: 1.297 | Time: 1957.1s
U 0022 [GHOST TURN] | Ep 0047 | P_Rew: -156.6 | G_Rew:  125.5 | Win%:  54.5% | Die%: 100.0% | Loss(P/V): -0.003/14.618 | Ent: 1.330 | Time: 2046.1s
U 0023 [GHOST TURN] | Ep 0049 | P_Rew: -120.0 | G_Rew:  107.1 | Win%:  54.2% | Die%: 100.0% | Loss(P/V): -0.002/12.676 | Ent: 1.323 | Time: 2141.8s
U 0024 [GHOST TURN] | Ep 0050 | P_Rew:  -96.4 | G_Rew:   95.4 | Win%:  54.7% | Die%: 100.0% | Loss(P/V): -0.003/14.964 | Ent: 1.330 | Time: 2242.0s
U 0025 [PLAYER TURN] | Ep 0051 | P_Rew:  -71.3 | G_Rew:   82.9 | Win%:  55.7% | Die%: 100.0% | Loss(P/V): -0.001/27.274 | Ent: 0.441 | Time: 2328.5s
U 0026 [GHOST TURN] | Ep 0054 | P_Rew: -136.6 | G_Rew:  115.3 | Win%:  56.0% | Die%: 100.0% | Loss(P/V): -0.002/10.528 | Ent: 1.320 | Time: 2418.7s
U 0027 [GHOST TURN] | Ep 0058 | P_Rew: -124.0 | G_Rew:  108.8 | Win%:  56.6% | Die%: 100.0% | Loss(P/V): 0.001/15.382 | Ent: 1.325 | Time: 2509.3s
U 0028 [GHOST TURN] | Ep 0058 | P_Rew: -124.0 | G_Rew:  108.8 | Win%:  56.6% | Die%: 100.0% | Loss(P/V): -0.002/12.818 | Ent: 1.315 | Time: 2594.2s
U 0029 [GHOST TURN] | Ep 0058 | P_Rew: -124.0 | G_Rew:  108.8 | Win%:  56.6% | Die%: 100.0% | Loss(P/V): 0.007/5.210 | Ent: 1.300 | Time: 2681.1s
U 0030 [GHOST TURN] | Ep 0060 | P_Rew: -367.8 | G_Rew:  230.1 | Win%:  57.3% | Die%: 100.0% | Loss(P/V): 0.002/10.145 | Ent: 1.300 | Time: 2777.1s
U 0031 [PLAYER TURN] | Ep 0061 | P_Rew: -301.8 | G_Rew:  197.1 | Win%:  56.9% | Die%: 100.0% | Loss(P/V): 0.004/26.351 | Ent: 0.409 | Time: 2868.2s
U 0032 [GHOST TURN] | Ep 0063 | P_Rew: -398.5 | G_Rew:  245.4 | Win%:  56.5% | Die%: 100.0% | Loss(P/V): -0.003/12.376 | Ent: 1.314 | Time: 2962.2s
U 0033 [GHOST TURN] | Ep 0066 | P_Rew: -282.8 | G_Rew:  187.4 | Win%:  57.1% | Die%: 100.0% | Loss(P/V): -0.005/14.053 | Ent: 1.317 | Time: 3052.6s
U 0034 [GHOST TURN] | Ep 0069 | P_Rew: -275.4 | G_Rew:  183.5 | Win%:  56.6% | Die%: 100.0% | Loss(P/V): -0.001/12.850 | Ent: 1.310 | Time: 3144.5s
U 0035 [GHOST TURN] | Ep 0070 | P_Rew: -235.1 | G_Rew:  163.6 | Win%:  56.3% | Die%: 100.0% | Loss(P/V): -0.003/15.554 | Ent: 1.301 | Time: 3238.4s
U 0036 [GHOST TURN] | Ep 0071 | P_Rew: -223.5 | G_Rew:  157.8 | Win%:  57.8% | Die%: 100.0% | Loss(P/V): -0.003/12.952 | Ent: 1.293 | Time: 3329.5s
U 0037 [PLAYER TURN] | Ep 0072 | P_Rew: -225.8 | G_Rew:  158.7 | Win%:  57.5% | Die%: 100.0% | Loss(P/V): 0.005/21.432 | Ent: 0.496 | Time: 3425.7s
U 0038 [GHOST TURN] | Ep 0073 | P_Rew: -312.9 | G_Rew:  202.0 | Win%:  58.6% | Die%: 100.0% | Loss(P/V): -0.004/12.530 | Ent: 1.317 | Time: 3519.8s
U 0039 [GHOST TURN] | Ep 0075 | P_Rew: -329.3 | G_Rew:  210.4 | Win%:  57.7% | Die%: 100.0% | Loss(P/V): -0.006/12.588 | Ent: 1.304 | Time: 3612.1s
U 0040 [GHOST TURN] | Ep 0076 | P_Rew: -339.9 | G_Rew:  215.9 | Win%:  58.5% | Die%: 100.0% | Loss(P/V): -0.003/11.053 | Ent: 1.321 | Time: 3703.4s
U 0041 [GHOST TURN] | Ep 0080 | P_Rew: -294.0 | G_Rew:  193.0 | Win%:  57.7% | Die%: 100.0% | Loss(P/V): -0.002/11.511 | Ent: 1.299 | Time: 3799.5s
U 0042 [GHOST TURN] | Ep 0080 | P_Rew: -294.0 | G_Rew:  193.0 | Win%:  57.7% | Die%: 100.0% | Loss(P/V): -0.002/11.908 | Ent: 1.344 | Time: 3891.7s
U 0043 [PLAYER TURN] | Ep 0087 | P_Rew: -435.9 | G_Rew:  263.9 | Win%:  54.7% | Die%: 100.0% | Loss(P/V): 0.001/21.594 | Ent: 0.342 | Time: 3979.0s
U 0044 [GHOST TURN] | Ep 0088 | P_Rew: -439.1 | G_Rew:  265.7 | Win%:  53.5% | Die%: 100.0% | Loss(P/V): -0.003/10.016 | Ent: 1.322 | Time: 4071.2s
U 0045 [GHOST TURN] | Ep 0089 | P_Rew: -493.9 | G_Rew:  293.1 | Win%:  54.0% | Die%: 100.0% | Loss(P/V): -0.004/10.764 | Ent: 1.330 | Time: 4161.6s
U 0046 [GHOST TURN] | Ep 0090 | P_Rew: -500.1 | G_Rew:  296.3 | Win%:  55.5% | Die%: 100.0% | Loss(P/V): -0.000/12.220 | Ent: 1.338 | Time: 4248.9s
U 0047 [GHOST TURN] | Ep 0090 | P_Rew: -500.1 | G_Rew:  296.3 | Win%:  55.5% | Die%: 100.0% | Loss(P/V): 0.000/12.118 | Ent: 1.322 | Time: 4344.8s
U 0048 [GHOST TURN] | Ep 0097 | P_Rew: -440.0 | G_Rew:  265.4 | Win%:  52.5% | Die%: 100.0% | Loss(P/V): -0.003/12.482 | Ent: 1.336 | Time: 4434.8s
U 0049 [PLAYER TURN] | Ep 0100 | P_Rew: -481.7 | G_Rew:  286.5 | Win%:  52.5% | Die%: 100.0% | Loss(P/V): 0.008/26.668 | Ent: 0.429 | Time: 4522.7s
U 0050 [GHOST TURN] | Ep 0103 | P_Rew: -462.5 | G_Rew:  276.2 | Win%:  52.1% | Die%: 100.0% | Loss(P/V): -0.004/15.261 | Ent: 1.335 | Time: 4604.6s
U 0051 [GHOST TURN] | Ep 0105 | P_Rew: -450.6 | G_Rew:  270.5 | Win%:  52.5% | Die%: 100.0% | Loss(P/V): -0.003/11.325 | Ent: 1.343 | Time: 4699.0s
U 0052 [GHOST TURN] | Ep 0106 | P_Rew: -502.1 | G_Rew:  296.5 | Win%:  51.9% | Die%: 100.0% | Loss(P/V): -0.006/9.942 | Ent: 1.334 | Time: 4788.4s
U 0053 [GHOST TURN] | Ep 0108 | P_Rew: -481.8 | G_Rew:  286.3 | Win%:  53.1% | Die%: 100.0% | Loss(P/V): -0.001/13.964 | Ent: 1.331 | Time: 4880.5s
U 0054 [GHOST TURN] | Ep 0108 | P_Rew: -481.8 | G_Rew:  286.3 | Win%:  53.1% | Die%: 100.0% | Loss(P/V): 0.005/8.863 | Ent: 1.337 | Time: 4971.4s
U 0055 [PLAYER TURN] | Ep 0112 | P_Rew: -264.0 | G_Rew:  178.0 | Win%:  53.3% | Die%: 100.0% | Loss(P/V): 0.006/22.572 | Ent: 0.410 | Time: 5059.2s
U 0056 [GHOST TURN] | Ep 0113 | P_Rew: -258.6 | G_Rew:  175.3 | Win%:  53.2% | Die%: 100.0% | Loss(P/V): -0.006/11.634 | Ent: 1.339 | Time: 5148.1s
U 0057 [GHOST TURN] | Ep 0114 | P_Rew: -277.2 | G_Rew:  184.6 | Win%:  54.0% | Die%: 100.0% | Loss(P/V): -0.001/12.081 | Ent: 1.345 | Time: 5237.0s
U 0058 [GHOST TURN] | Ep 0116 | P_Rew: -315.8 | G_Rew:  204.1 | Win%:  54.0% | Die%: 100.0% | Loss(P/V): -0.003/16.572 | Ent: 1.340 | Time: 5331.9s
U 0059 [GHOST TURN] | Ep 0117 | P_Rew: -397.6 | G_Rew:  244.8 | Win%:  54.4% | Die%: 100.0% | Loss(P/V): -0.005/11.478 | Ent: 1.342 | Time: 5424.3s
U 0060 [GHOST TURN] | Ep 0118 | P_Rew: -414.4 | G_Rew:  253.2 | Win%:  54.7% | Die%: 100.0% | Loss(P/V): -0.002/12.468 | Ent: 1.342 | Time: 5514.5s
U 0061 [PLAYER TURN] | Ep 0120 | P_Rew: -423.0 | G_Rew:  257.5 | Win%:  54.6% | Die%: 100.0% | Loss(P/V): 0.009/21.829 | Ent: 0.395 | Time: 5603.3s
U 0062 [GHOST TURN] | Ep 0121 | P_Rew: -411.6 | G_Rew:  251.6 | Win%:  54.7% | Die%: 100.0% | Loss(P/V): -0.004/14.340 | Ent: 1.334 | Time: 5701.3s
U 0063 [GHOST TURN] | Ep 0121 | P_Rew: -411.6 | G_Rew:  251.6 | Win%:  54.7% | Die%: 100.0% | Loss(P/V): -0.004/15.518 | Ent: 1.342 | Time: 5788.6s
U 0064 [GHOST TURN] | Ep 0122 | P_Rew: -483.0 | G_Rew:  287.3 | Win%:  55.2% | Die%: 100.0% | Loss(P/V): -0.003/17.639 | Ent: 1.342 | Time: 5877.7s
U 0065 [GHOST TURN] | Ep 0124 | P_Rew: -425.7 | G_Rew:  258.9 | Win%:  54.8% | Die%: 100.0% | Loss(P/V): -0.005/14.322 | Ent: 1.347 | Time: 5966.8s
U 0066 [GHOST TURN] | Ep 0125 | P_Rew: -418.6 | G_Rew:  255.3 | Win%:  55.5% | Die%: 100.0% | Loss(P/V): -0.004/12.537 | Ent: 1.330 | Time: 6055.9s
U 0067 [PLAYER TURN] | Ep 0130 | P_Rew: -430.2 | G_Rew:  260.9 | Win%:  54.4% | Die%: 100.0% | Loss(P/V): 0.001/27.373 | Ent: 0.474 | Time: 6153.9s
U 0068 [GHOST TURN] | Ep 0132 | P_Rew: -372.8 | G_Rew:  232.2 | Win%:  54.3% | Die%: 100.0% | Loss(P/V): -0.001/10.558 | Ent: 1.337 | Time: 6242.0s
U 0069 [GHOST TURN] | Ep 0132 | P_Rew: -372.8 | G_Rew:  232.2 | Win%:  54.3% | Die%: 100.0% | Loss(P/V): 0.005/7.013 | Ent: 1.342 | Time: 6330.3s
U 0070 [GHOST TURN] | Ep 0135 | P_Rew: -659.2 | G_Rew:  375.6 | Win%:  54.4% | Die%: 100.0% | Loss(P/V): -0.003/14.215 | Ent: 1.334 | Time: 6423.7s
U 0071 [GHOST TURN] | Ep 0136 | P_Rew: -672.5 | G_Rew:  382.1 | Win%:  56.0% | Die%: 100.0% | Loss(P/V): -0.001/16.425 | Ent: 1.333 | Time: 6507.3s
U 0072 [GHOST TURN] | Ep 0138 | P_Rew: -713.5 | G_Rew:  402.6 | Win%:  56.9% | Die%: 100.0% | Loss(P/V): -0.003/13.046 | Ent: 1.324 | Time: 6595.5s
U 0073 [PLAYER TURN] | Ep 0138 | P_Rew: -713.5 | G_Rew:  402.6 | Win%:  56.9% | Die%: 100.0% | Loss(P/V): 0.003/28.079 | Ent: 0.516 | Time: 6682.9s
U 0074 [GHOST TURN] | Ep 0143 | P_Rew: -557.6 | G_Rew:  324.8 | Win%:  56.2% | Die%: 100.0% | Loss(P/V): -0.006/13.691 | Ent: 1.304 | Time: 6771.5s
U 0075 [GHOST TURN] | Ep 0143 | P_Rew: -557.6 | G_Rew:  324.8 | Win%:  56.2% | Die%: 100.0% | Loss(P/V): -0.000/9.224 | Ent: 1.333 | Time: 6859.6s
U 0076 [GHOST TURN] | Ep 0145 | P_Rew: -732.0 | G_Rew:  412.4 | Win%:  58.0% | Die%: 100.0% | Loss(P/V): 0.002/9.181 | Ent: 1.305 | Time: 6948.2s
U 0077 [GHOST TURN] | Ep 0146 | P_Rew: -738.2 | G_Rew:  415.5 | Win%:  58.4% | Die%: 100.0% | Loss(P/V): -0.001/10.103 | Ent: 1.321 | Time: 7036.2s
U 0078 [GHOST TURN] | Ep 0150 | P_Rew: -738.2 | G_Rew:  415.5 | Win%:  57.8% | Die%: 100.0% | Loss(P/V): -0.001/11.830 | Ent: 1.296 | Time: 7125.5s
U 0079 [PLAYER TURN] | Ep 0150 | P_Rew: -738.2 | G_Rew:  415.5 | Win%:  57.8% | Die%: 100.0% | Loss(P/V): 0.009/22.833 | Ent: 0.604 | Time: 7217.4s
U 0080 [GHOST TURN] | Ep 0154 | P_Rew: -773.8 | G_Rew:  433.3 | Win%:  57.0% | Die%: 100.0% | Loss(P/V): -0.001/12.444 | Ent: 1.307 | Time: 7306.6s
U 0081 [GHOST TURN] | Ep 0155 | P_Rew: -779.9 | G_Rew:  436.5 | Win%:  57.3% | Die%: 100.0% | Loss(P/V): -0.003/11.912 | Ent: 1.324 | Time: 7398.0s
U 0082 [GHOST TURN] | Ep 0157 | P_Rew: -763.6 | G_Rew:  428.4 | Win%:  56.1% | Die%: 100.0% | Loss(P/V): -0.000/15.393 | Ent: 1.310 | Time: 7485.3s
U 0083 [GHOST TURN] | Ep 0159 | P_Rew: -686.1 | G_Rew:  389.5 | Win%:  56.7% | Die%: 100.0% | Loss(P/V): 0.002/13.560 | Ent: 1.315 | Time: 7572.6s
U 0084 [GHOST TURN] | Ep 0160 | P_Rew: -756.2 | G_Rew:  424.5 | Win%:  57.3% | Die%: 100.0% | Loss(P/V): -0.001/10.768 | Ent: 1.323 | Time: 7663.7s
U 0085 [PLAYER TURN] | Ep 0161 | P_Rew: -773.4 | G_Rew:  432.9 | Win%:  57.4% | Die%: 100.0% | Loss(P/V): 0.011/21.559 | Ent: 0.461 | Time: 7755.2s
U 0086 [GHOST TURN] | Ep 0161 | P_Rew: -773.4 | G_Rew:  432.9 | Win%:  57.4% | Die%: 100.0% | Loss(P/V): 0.001/20.247 | Ent: 1.337 | Time: 7843.5s
U 0087 [GHOST TURN] | Ep 0161 | P_Rew: -773.4 | G_Rew:  432.9 | Win%:  57.4% | Die%: 100.0% | Loss(P/V): 0.000/9.039 | Ent: 1.329 | Time: 7931.4s
U 0088 [GHOST TURN] | Ep 0161 | P_Rew: -773.4 | G_Rew:  432.9 | Win%:  57.4% | Die%: 100.0% | Loss(P/V): 0.002/6.773 | Ent: 1.335 | Time: 8022.4s
U 0089 [GHOST TURN] | Ep 0162 | P_Rew: -1236.9 | G_Rew:  663.8 | Win%:  58.0% | Die%:  98.0% | Loss(P/V): 0.001/7.871 | Ent: 1.336 | Time: 8115.8s
U 0090 [GHOST TURN] | Ep 0166 | P_Rew: -1199.0 | G_Rew:  644.9 | Win%:  56.7% | Die%:  98.0% | Loss(P/V): -0.002/12.419 | Ent: 1.324 | Time: 8203.7s
U 0091 [PLAYER TURN] | Ep 0169 | P_Rew: -1093.8 | G_Rew:  592.5 | Win%:  55.1% | Die%:  98.0% | Loss(P/V): 0.007/19.341 | Ent: 0.394 | Time: 8295.2s
U 0092 [GHOST TURN] | Ep 0172 | P_Rew: -1034.3 | G_Rew:  563.4 | Win%:  53.9% | Die%:  98.0% | Loss(P/V): 0.003/13.412 | Ent: 1.318 | Time: 8385.0s
U 0093 [GHOST TURN] | Ep 0172 | P_Rew: -1034.3 | G_Rew:  563.4 | Win%:  53.9% | Die%:  98.0% | Loss(P/V): 0.000/12.544 | Ent: 1.327 | Time: 8480.1s
U 0094 [GHOST TURN] | Ep 0177 | P_Rew: -1083.3 | G_Rew:  587.8 | Win%:  51.9% | Die%:  98.0% | Loss(P/V): -0.004/13.464 | Ent: 1.322 | Time: 8568.5s
U 0095 [GHOST TURN] | Ep 0177 | P_Rew: -1083.3 | G_Rew:  587.8 | Win%:  51.9% | Die%:  98.0% | Loss(P/V): -0.001/13.050 | Ent: 1.323 | Time: 8655.7s
U 0096 [GHOST TURN] | Ep 0180 | P_Rew: -1071.9 | G_Rew:  582.2 | Win%:  54.5% | Die%:  98.0% | Loss(P/V): -0.006/14.869 | Ent: 1.322 | Time: 8744.1s
U 0097 [PLAYER TURN] | Ep 0182 | P_Rew: -1036.2 | G_Rew:  564.5 | Win%:  55.1% | Die%:  98.0% | Loss(P/V): -0.001/27.748 | Ent: 0.435 | Time: 8832.7s
U 0098 [GHOST TURN] | Ep 0183 | P_Rew: -746.1 | G_Rew:  418.8 | Win%:  54.9% | Die%:  98.0% | Loss(P/V): -0.003/13.784 | Ent: 1.322 | Time: 8919.8s
U 0099 [GHOST TURN] | Ep 0184 | P_Rew: -807.5 | G_Rew:  449.5 | Win%:  55.6% | Die%:  98.0% | Loss(P/V): -0.003/11.216 | Ent: 1.317 | Time: 9012.0s
U 0100 [GHOST TURN] | Ep 0186 | P_Rew: -771.8 | G_Rew:  431.7 | Win%:  55.2% | Die%:  98.0% | Loss(P/V): -0.001/10.405 | Ent: 1.320 | Time: 9105.4s
U 0101 [GHOST TURN] | Ep 0187 | P_Rew: -756.7 | G_Rew:  424.1 | Win%:  56.1% | Die%:  98.0% | Loss(P/V): 0.001/14.170 | Ent: 1.318 | Time: 9199.3s
U 0102 [GHOST TURN] | Ep 0188 | P_Rew: -749.0 | G_Rew:  420.5 | Win%:  56.0% | Die%:  98.0% | Loss(P/V): -0.001/9.960 | Ent: 1.317 | Time: 9291.8s
U 0103 [PLAYER TURN] | Ep 0189 | P_Rew: -749.2 | G_Rew:  420.6 | Win%:  55.4% | Die%:  98.0% | Loss(P/V): 0.007/22.686 | Ent: 0.538 | Time: 9385.0s
U 0104 [GHOST TURN] | Ep 0189 | P_Rew: -749.2 | G_Rew:  420.6 | Win%:  55.4% | Die%:  98.0% | Loss(P/V): -0.004/13.146 | Ent: 1.314 | Time: 9475.4s
U 0105 [GHOST TURN] | Ep 0189 | P_Rew: -749.2 | G_Rew:  420.6 | Win%:  55.4% | Die%:  98.0% | Loss(P/V): -0.003/12.590 | Ent: 1.315 | Time: 9566.6s
U 0106 [GHOST TURN] | Ep 0190 | P_Rew: -1058.4 | G_Rew:  575.4 | Win%:  57.0% | Die%:  98.0% | Loss(P/V): -0.000/7.095 | Ent: 1.305 | Time: 9663.9s
U 0107 [GHOST TURN] | Ep 0191 | P_Rew: -1027.3 | G_Rew:  559.6 | Win%:  58.2% | Die%:  98.0% | Loss(P/V): -0.004/10.843 | Ent: 1.319 | Time: 9753.5s
U 0108 [GHOST TURN] | Ep 0192 | P_Rew: -1076.5 | G_Rew:  584.3 | Win%:  59.4% | Die%:  98.0% | Loss(P/V): -0.000/14.642 | Ent: 1.310 | Time: 9849.5s
U 0109 [PLAYER TURN] | Ep 0196 | P_Rew: -903.8 | G_Rew:  498.1 | Win%:  57.3% | Die%:  98.0% | Loss(P/V): -0.001/15.542 | Ent: 0.415 | Time: 9947.5s
U 0110 [GHOST TURN] | Ep 0196 | P_Rew: -903.8 | G_Rew:  498.1 | Win%:  57.3% | Die%:  98.0% | Loss(P/V): -0.000/13.754 | Ent: 1.317 | Time: 10037.7s
U 0111 [GHOST TURN] | Ep 0196 | P_Rew: -903.8 | G_Rew:  498.1 | Win%:  57.3% | Die%:  98.0% | Loss(P/V): 0.000/17.672 | Ent: 1.297 | Time: 10128.8s
U 0112 [GHOST TURN] | Ep 0197 | P_Rew: -1041.0 | G_Rew:  566.5 | Win%:  58.0% | Die%:  98.0% | Loss(P/V): -0.003/12.545 | Ent: 1.313 | Time: 10228.6s
U 0113 [GHOST TURN] | Ep 0198 | P_Rew: -1079.3 | G_Rew:  585.6 | Win%:  59.3% | Die%:  98.0% | Loss(P/V): 0.001/14.526 | Ent: 1.302 | Time: 10315.7s
U 0114 [GHOST TURN] | Ep 0201 | P_Rew: -988.9 | G_Rew:  540.1 | Win%:  58.1% | Die%:  98.0% | Loss(P/V): -0.006/11.659 | Ent: 1.320 | Time: 10419.5s
U 0115 [PLAYER TURN] | Ep 0203 | P_Rew: -964.3 | G_Rew:  528.1 | Win%:  59.8% | Die%:  98.0% | Loss(P/V): 0.012/21.266 | Ent: 0.486 | Time: 10510.3s
U 0116 [GHOST TURN] | Ep 0206 | P_Rew: -960.9 | G_Rew:  526.4 | Win%:  59.8% | Die%:  98.0% | Loss(P/V): -0.002/10.181 | Ent: 1.336 | Time: 10599.6s
U 0117 [GHOST TURN] | Ep 0208 | P_Rew: -934.9 | G_Rew:  513.6 | Win%:  60.2% | Die%:  98.0% | Loss(P/V): 0.003/12.730 | Ent: 1.340 | Time: 10689.2s
U 0118 [GHOST TURN] | Ep 0208 | P_Rew: -934.9 | G_Rew:  513.6 | Win%:  60.2% | Die%:  98.0% | Loss(P/V): -0.000/8.991 | Ent: 1.315 | Time: 10774.3s
U 0119 [GHOST TURN] | Ep 0211 | P_Rew: -997.4 | G_Rew:  544.1 | Win%:  59.2% | Die%:  96.0% | Loss(P/V): -0.004/9.454 | Ent: 1.326 | Time: 10869.0s
U 0120 [GHOST TURN] | Ep 0211 | P_Rew: -997.4 | G_Rew:  544.1 | Win%:  59.2% | Die%:  96.0% | Loss(P/V): -0.003/15.253 | Ent: 1.344 | Time: 10960.1s
U 0121 [PLAYER TURN] | Ep 0212 | P_Rew: -676.2 | G_Rew:  384.5 | Win%:  59.0% | Die%:  98.0% | Loss(P/V): 0.009/13.871 | Ent: 0.671 | Time: 11054.8s
