Upd 085/20000 | Tot Ep: 111 | Avg Rwd:  101.0 | Avg Pellets: 104.3 (42.6%) | Max Pellets: 166 (87.8%) | Loss (P/V): 0.0001/1.7458 | Time: 364.8s (4.41s/upd)
Upd 090/20000 | Tot Ep: 117 | Avg Rwd:  107.5 | Avg Pellets: 105.3 (42.9%) | Max Pellets: 166 (87.8%) | Loss (P/V): -0.0000/1.6406 | Time: 387.0s (4.95s/upd)
Upd 095/20000 | Tot Ep: 124 | Avg Rwd:  109.0 | Avg Pellets: 105.5 (43.1%) | Max Pellets: 166 (87.8%) | Loss (P/V): -0.0000/1.9129 | Time: 410.8s (3.92s/upd)
Upd 100/20000 | Tot Ep: 131 | Avg Rwd:  100.1 | Avg Pellets: 104.2 (43.4%) | Max Pellets: 166 (87.8%) | Loss (P/V): 0.0001/2.0774 | Time: 431.1s (4.05s/upd)
Upd 105/20000 | Tot Ep: 137 | Avg Rwd:  102.8 | Avg Pellets: 104.6 (43.5%) | Max Pellets: 207 (87.8%) | Loss (P/V): 0.0002/2.0815 | Time: 450.3s (3.77s/upd)
Upd 110/20000 | Tot Ep: 144 | Avg Rwd:  102.6 | Avg Pellets: 104.7 (43.6%) | Max Pellets: 207 (87.8%) | Loss (P/V): 0.0001/1.6385 | Time: 475.0s (4.85s/upd)
Upd 115/20000 | Tot Ep: 150 | Avg Rwd:  104.1 | Avg Pellets: 104.9 (44.6%) | Max Pellets: 207 (87.8%) | Loss (P/V): 0.0000/1.9825 | Time: 497.7s (4.93s/upd)
Upd 120/20000 | Tot Ep: 157 | Avg Rwd:  105.4 | Avg Pellets: 105.2 (44.2%) | Max Pellets: 207 (87.8%) | Loss (P/V): 0.0002/1.6098 | Time: 519.3s (4.15s/upd)
Upd 125/20000 | Tot Ep: 163 | Avg Rwd:  117.0 | Avg Pellets: 106.9 (44.4%) | Max Pellets: 207 (87.8%) | Loss (P/V): -0.0000/2.4706 | Time: 539.6s (4.53s/upd)
Upd 130/20000 | Tot Ep: 170 | Avg Rwd:  105.1 | Avg Pellets: 105.2 (43.4%) | Max Pellets: 207 (84.8%) | Loss (P/V): 0.0001/2.6536 | Time: 560.8s (5.13s/upd)
